H,5,5,7,7,6,7,5,4,2,7,5,6,5,8,8,8
L,5,9,7,7,4,5,3,3,9,6,1,9,1,6,3,7
P,4,9,5,6,2,4,14,8,1,11,6,3,1,10,4,8
M,4,6,5,8,4,7,7,12,2,7,9,8,9,6,0,8
X,2,2,3,3,2,8,7,3,8,6,6,8,2,8,5,9
D,3,7,4,5,3,6,8,9,7,7,6,5,2,8,3,7
I,2,5,3,4,1,7,7,0,8,13,6,8,0,8,1,8
V,5,9,5,7,3,4,11,2,4,9,11,7,3,10,1,8
U,3,8,4,6,2,7,5,14,5,7,13,8,3,9,0,8
O,3,5,4,3,3,8,7,7,5,9,6,7,2,8,3,8
H,4,8,4,5,2,7,7,15,1,7,6,8,3,8,0,8
Y,8,10,8,7,3,4,10,2,8,11,11,5,1,11,3,3
M,5,7,6,5,7,7,9,6,5,7,6,8,8,8,5,7
X,6,9,8,8,9,7,7,2,5,7,6,8,4,8,8,8
D,2,3,3,2,2,9,6,4,5,9,4,5,2,8,2,8
F,5,11,5,8,2,1,13,5,4,12,11,7,0,8,2,5
V,1,3,3,2,1,6,11,3,3,8,11,8,2,11,1,8
J,2,6,3,4,1,12,2,9,4,13,5,13,1,6,0,8
Y,3,9,4,7,2,6,10,1,3,8,12,8,1,11,0,8
P,2,7,4,5,3,4,11,5,4,11,8,4,1,10,3,7
P,7,14,7,8,5,8,9,4,4,12,5,4,4,11,6,6
H,4,5,6,8,5,9,9,3,1,7,6,7,3,10,8,7
Q,4,6,4,7,5,8,5,7,4,9,6,8,3,8,4,8
V,6,11,6,8,3,4,11,3,4,9,11,7,2,10,1,8
T,4,7,4,5,2,5,11,1,8,11,9,5,0,10,2,4
K,7,11,10,8,6,4,9,2,8,10,10,10,3,8,4,6
A,2,1,3,2,1,8,2,2,1,7,2,8,2,7,2,7
H,7,9,10,7,8,6,8,2,6,10,8,8,4,10,4,7
L,4,11,4,8,1,0,1,5,6,0,0,7,0,8,0,8
G,2,3,4,2,2,7,7,6,5,6,6,9,2,9,4,9
X,3,3,4,4,1,7,7,4,4,7,6,8,3,8,4,8
M,5,5,7,4,5,8,6,6,5,7,7,8,9,6,3,7
V,6,9,8,7,9,7,5,5,3,8,7,9,8,9,6,9
W,1,0,2,0,1,7,8,3,0,7,8,8,5,10,0,8
Q,3,4,4,5,3,8,7,6,3,8,7,9,2,9,4,9
O,2,1,2,2,1,8,7,7,5,7,6,8,2,8,3,8
R,9,13,9,7,6,10,6,4,5,10,2,7,6,7,6,9
V,5,7,5,5,2,2,11,4,3,11,12,8,2,10,0,8
N,9,10,7,5,3,9,13,6,5,3,6,10,5,8,2,8
I,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
N,4,7,7,5,6,7,8,3,4,8,7,8,7,10,5,4
M,7,11,10,8,11,7,7,5,5,6,7,9,8,6,2,8
A,5,6,7,5,5,8,8,3,5,7,8,8,5,9,4,6
B,4,9,6,6,6,8,7,4,5,9,6,6,3,9,5,8
U,3,6,4,4,4,8,8,6,5,6,7,9,3,8,3,7
K,2,4,3,3,2,5,7,4,6,6,6,11,3,8,4,10
Q,1,0,2,1,0,8,7,6,3,6,6,9,2,8,3,8
F,7,10,6,5,3,5,11,3,4,11,7,4,2,8,6,4
Q,5,6,7,9,10,9,5,6,2,7,6,8,8,9,4,8
B,1,0,2,0,1,7,8,6,4,7,6,7,1,8,6,8
O,4,9,5,7,4,7,6,9,5,7,5,8,3,8,3,8
S,3,8,4,6,3,8,8,7,7,8,5,6,2,8,9,8
J,4,6,5,7,4,9,8,5,6,7,5,8,3,9,8,9
Y,7,11,7,8,4,3,10,2,7,10,12,6,1,11,2,5
F,5,10,6,8,7,7,6,6,4,8,6,8,6,10,7,11
Z,5,7,4,10,4,9,5,5,5,11,5,7,3,9,8,10
T,6,11,6,8,4,5,12,2,8,12,9,4,1,11,2,4
P,4,6,6,4,4,8,5,7,5,6,5,7,3,8,4,9
F,4,9,5,7,4,5,11,2,7,11,9,5,1,10,3,5
Y,4,5,5,3,2,4,11,2,7,11,10,5,1,11,2,5
F,2,1,3,2,2,6,10,4,5,10,9,5,1,9,3,7
I,7,14,5,8,3,9,6,6,5,13,3,7,3,8,5,11
L,3,6,4,4,2,9,3,2,6,9,2,10,1,5,3,9
M,5,10,6,8,6,8,6,11,1,6,8,8,9,5,2,5
K,5,11,6,8,5,4,6,7,3,7,7,12,4,8,3,11
P,1,3,3,2,1,7,8,4,3,11,5,4,1,9,2,8
Q,4,8,4,9,6,7,10,5,3,6,10,11,3,9,6,8
Y,7,7,6,10,4,9,7,6,6,4,11,7,5,10,3,7
V,7,10,7,8,4,4,11,2,4,9,11,7,4,9,1,7
K,4,7,6,5,4,5,7,5,8,7,6,12,3,8,5,10
V,4,8,6,6,3,7,11,3,4,6,12,9,2,10,1,8
B,3,5,4,4,4,7,7,5,6,6,6,6,2,8,7,10
E,4,10,6,8,8,7,7,3,5,6,7,10,5,10,8,8
D,5,11,7,8,7,9,8,5,5,10,5,4,4,8,5,9
M,4,4,8,3,4,7,6,3,4,9,8,9,8,6,2,8
Y,4,10,6,7,1,7,12,2,3,8,12,8,1,10,0,8
K,3,7,5,6,5,6,8,3,4,7,4,9,5,3,4,9
K,3,1,4,1,2,6,7,4,7,7,6,11,2,8,4,10
L,6,9,5,4,2,6,5,3,7,10,4,12,2,6,6,8
Q,5,9,6,11,7,8,6,8,4,5,6,9,3,8,6,10
G,2,0,2,1,1,8,6,5,5,6,5,9,1,8,5,10
L,1,0,2,1,0,2,1,5,5,0,2,5,0,8,0,8
Q,3,7,4,6,2,7,5,9,6,5,5,7,3,8,4,8
M,5,6,6,8,4,8,7,13,2,6,9,8,9,6,0,8
F,1,3,2,2,1,5,10,4,4,10,8,5,1,9,3,7
G,5,10,6,7,5,7,7,7,7,6,5,10,1,7,5,11
J,1,3,2,1,1,10,7,2,4,11,5,9,1,7,0,7
D,5,8,8,6,6,10,7,4,6,10,3,5,3,8,3,8
K,5,11,7,8,7,5,6,3,7,6,6,9,4,8,6,9
V,2,6,4,4,2,7,11,3,3,7,11,8,2,10,1,8
O,8,11,6,6,3,8,5,4,6,8,3,8,5,7,5,8
O,4,6,5,4,3,8,7,7,5,10,6,8,3,8,3,8
W,4,11,7,8,7,4,10,2,3,8,9,9,8,10,1,8
O,4,6,4,4,3,8,7,7,6,9,5,7,3,8,3,8
R,3,4,5,3,3,8,8,3,5,9,5,7,3,6,4,10
O,3,5,4,3,2,8,7,7,4,9,6,8,2,8,3,8
I,3,9,4,7,3,8,6,0,7,13,6,9,0,7,2,7
C,4,7,5,5,3,5,8,7,7,8,8,14,1,10,4,10
J,1,3,2,4,1,11,4,9,3,12,8,13,1,6,0,8
A,4,10,5,8,4,6,5,3,1,6,1,8,2,7,2,7
O,4,6,5,4,3,7,8,8,6,8,8,6,3,8,4,8
D,4,7,6,6,5,5,7,7,7,7,6,7,4,6,5,6
W,5,10,7,7,6,4,9,5,1,7,9,8,8,10,0,8
H,1,0,2,0,0,7,8,11,1,7,6,8,2,8,0,8
Y,2,1,2,1,0,7,9,2,2,6,12,8,1,10,0,8
U,4,9,5,7,4,5,8,6,7,8,9,10,3,9,1,8
F,1,0,1,0,0,3,11,4,3,11,9,7,0,8,2,8
S,3,5,4,3,2,8,8,2,7,10,5,6,1,9,5,8
G,7,10,8,8,5,5,7,6,6,9,8,9,2,9,5,9
B,5,11,5,8,4,6,6,10,7,6,7,7,2,8,9,10
B,6,10,8,7,6,11,5,3,7,11,3,7,3,8,6,12
M,1,0,2,0,1,8,6,9,0,6,8,8,5,6,0,8
O,5,9,6,7,5,8,8,8,4,7,7,8,3,8,3,7
L,3,7,4,5,2,7,4,2,8,7,2,8,1,6,3,8
M,4,7,6,5,5,7,7,2,4,9,7,9,7,6,2,8
T,2,1,3,1,0,7,15,1,4,7,11,8,0,8,0,8
X,8,13,9,7,5,6,8,2,8,11,7,9,4,8,4,6
B,2,6,4,4,5,8,8,4,2,6,7,7,6,11,7,7
G,4,7,6,5,7,8,6,4,2,7,6,9,6,8,7,13
B,5,10,5,5,4,7,8,3,4,9,6,7,6,7,8,6
H,7,13,8,7,6,8,8,3,5,10,4,8,6,6,5,8
S,4,6,6,4,5,9,4,4,4,9,6,9,4,7,9,10
C,7,11,7,8,4,5,8,6,8,12,8,13,3,10,4,6
U,6,10,5,5,3,5,5,5,5,4,7,8,5,9,2,7
X,5,8,8,6,4,9,7,1,8,10,4,7,3,9,4,9
Q,3,6,4,5,2,8,7,8,6,6,5,9,3,8,4,8
N,10,15,11,8,5,7,7,2,4,13,7,8,6,8,0,7
E,4,7,5,5,4,8,7,2,7,11,6,8,3,9,4,9
Z,3,9,4,6,2,7,7,4,13,10,6,8,0,8,8,8
V,6,9,6,6,3,3,12,3,3,10,11,8,2,10,1,7
Q,3,6,3,7,4,8,8,6,1,8,7,10,2,9,5,8
G,6,8,8,7,9,8,7,6,3,7,7,8,7,11,7,9
D,2,4,4,3,2,9,6,4,6,10,4,6,2,8,3,8
L,3,9,4,7,1,0,1,6,6,0,0,6,0,8,0,8
J,3,10,5,8,1,14,1,8,5,14,3,11,0,7,0,8
I,0,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8
W,5,9,8,6,7,8,11,2,2,6,8,8,8,14,1,7
Q,2,3,3,4,3,8,9,5,1,5,7,10,2,9,5,10
U,9,13,8,8,5,8,5,4,6,6,7,6,6,8,4,6
O,5,9,5,7,4,7,7,8,5,10,6,7,3,8,4,8
I,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8
L,2,5,3,3,1,6,4,1,8,7,2,10,0,7,2,8
X,4,5,7,4,3,6,8,1,9,10,8,8,2,8,3,7
T,3,5,4,4,2,6,11,2,7,11,9,5,1,11,3,4
L,5,11,7,8,5,10,4,1,8,10,2,10,0,6,3,10
A,7,15,7,8,5,10,2,5,2,11,5,12,6,3,6,10
K,8,15,9,9,6,6,8,3,6,10,9,10,6,11,4,8
N,4,11,6,8,5,6,9,6,5,7,7,8,6,9,1,7
E,3,8,5,6,5,7,8,5,8,6,5,9,3,8,5,9
E,4,8,5,6,3,3,7,6,11,7,7,14,0,8,7,7
B,4,6,5,4,5,8,6,7,6,6,6,5,3,9,7,9
N,5,8,8,6,8,8,6,4,4,7,6,7,7,11,7,4
A,3,8,5,6,3,9,3,1,2,7,2,8,2,6,2,7
B,4,8,5,6,5,8,8,6,7,7,6,6,2,8,7,10
W,5,8,8,6,3,4,8,5,2,7,9,8,8,9,0,8
H,6,11,9,8,9,7,7,6,7,7,6,8,6,8,4,8
V,2,2,4,3,2,7,12,2,2,6,11,9,2,11,0,7
B,4,7,6,5,5,10,6,2,5,10,4,7,3,7,5,11
Y,7,6,6,9,4,9,6,5,5,5,12,6,4,11,4,6
W,3,6,5,4,7,9,7,5,1,7,6,8,7,10,2,7
T,6,11,8,8,9,5,8,3,7,7,6,10,5,8,7,8
G,2,1,3,2,1,7,7,6,5,6,6,10,2,8,4,10
G,4,6,6,4,5,7,8,5,3,6,6,8,5,7,7,7
Z,5,7,6,5,3,8,7,2,9,12,5,10,2,9,6,9
V,4,10,6,8,2,8,8,4,3,6,14,8,3,9,0,8
P,5,9,5,7,5,5,10,8,3,8,5,5,1,9,6,6
A,4,11,5,8,4,8,5,3,0,7,1,8,2,6,3,8
K,4,8,6,6,4,9,7,2,6,10,2,7,4,7,3,10
B,7,12,6,6,6,8,7,4,5,9,6,8,6,8,8,8
W,5,5,6,3,4,4,11,3,2,9,9,7,7,12,1,6
T,2,3,3,5,1,9,14,0,6,5,11,8,0,8,0,8
Q,2,3,3,4,2,7,8,4,2,8,9,10,2,9,4,8
Q,4,6,4,8,4,7,9,4,4,8,10,11,3,9,6,8
O,3,6,4,4,3,7,8,8,7,7,8,7,2,8,4,8
J,2,8,2,6,1,14,3,5,4,13,3,10,0,7,0,8
M,11,11,11,6,5,4,9,5,6,4,2,12,9,11,2,8
S,2,1,2,2,1,8,7,4,7,5,6,7,0,8,8,8
D,3,4,4,7,2,5,7,11,8,6,5,5,3,8,4,8
R,4,7,4,5,2,6,10,9,4,7,4,8,3,7,6,11
P,1,0,1,0,0,5,10,7,2,9,6,5,1,9,3,8
U,2,1,2,1,0,8,6,11,4,7,12,8,3,10,0,8
L,0,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8
Y,3,5,6,4,2,7,11,1,7,7,11,8,2,11,2,8
H,5,10,7,8,7,8,8,7,6,7,6,7,3,8,3,7
F,4,9,6,7,4,3,12,5,4,12,9,5,2,10,2,5
N,3,4,5,3,2,7,9,2,5,10,6,6,5,9,1,7
X,4,9,6,6,5,7,7,3,9,5,7,9,5,7,8,8
R,4,11,5,8,3,6,9,11,5,7,5,8,3,8,5,10
B,2,4,3,2,2,8,8,3,5,10,6,6,2,8,5,9
L,3,7,4,5,2,0,1,4,5,1,1,7,0,8,0,8
V,8,10,7,7,3,3,12,4,4,10,12,8,3,10,1,8
D,1,0,2,1,1,6,7,8,6,6,6,6,2,8,3,8
Z,5,8,7,10,7,10,5,4,4,8,3,6,3,5,8,8
V,5,5,6,4,2,4,12,3,3,10,11,7,3,10,1,7
A,5,9,7,8,6,6,8,2,4,7,7,9,8,7,4,8
Q,2,2,2,3,1,7,8,5,1,7,8,10,2,9,4,8
U,3,8,4,6,2,7,5,14,5,7,13,8,3,9,0,8
Y,3,5,4,7,7,7,5,4,2,7,7,9,5,10,4,8
L,2,5,3,4,1,4,3,4,7,2,2,5,0,7,0,6
V,3,2,5,3,1,6,12,3,4,8,11,8,2,10,1,8
R,5,10,5,8,6,6,8,9,5,6,5,7,2,8,5,11
S,4,9,5,7,4,8,8,8,7,8,4,7,2,7,9,8
Q,6,7,8,6,6,7,4,4,5,7,4,9,5,4,7,7
A,4,8,6,6,3,9,2,2,2,7,1,8,2,7,3,7
E,1,3,3,1,1,6,8,2,7,11,8,9,1,8,3,8
P,6,10,6,7,3,4,14,8,1,11,6,3,1,10,4,8
W,10,10,10,8,7,2,11,2,3,10,10,8,7,11,2,7
S,3,4,4,6,2,8,7,6,9,5,6,8,0,8,9,8
G,2,1,3,2,1,6,6,5,5,6,6,9,2,9,4,8
U,3,4,3,3,2,5,8,5,7,10,9,8,3,9,2,6
Q,5,5,6,7,3,8,7,8,6,6,6,9,3,8,5,9
W,6,9,6,7,6,3,12,2,2,10,9,8,6,11,2,7
L,4,9,5,7,3,3,3,7,8,1,0,5,1,6,1,6
R,4,9,6,6,4,9,7,4,6,9,4,7,3,7,5,10
C,4,7,5,5,5,5,7,3,5,7,6,10,5,10,3,8
D,4,7,5,5,2,5,7,10,9,7,7,6,3,8,4,8
M,4,9,6,7,7,7,7,5,5,6,7,8,8,7,3,7
U,2,1,3,2,1,7,8,6,7,7,10,8,3,9,1,8
H,5,7,6,5,5,7,10,8,6,8,6,7,3,7,3,9
Q,4,10,5,9,5,8,7,7,5,6,8,8,3,7,6,11
D,2,4,3,3,2,8,7,4,5,9,4,5,2,8,2,8
J,4,8,5,6,3,7,7,3,6,15,6,9,1,6,1,7
C,4,9,5,7,3,6,8,9,8,9,8,12,2,10,4,9
O,4,8,5,6,5,7,8,8,5,7,8,8,3,8,3,8
B,3,5,5,3,3,9,6,2,6,10,4,7,4,7,6,9
Z,5,11,7,8,4,7,7,2,10,12,5,9,1,9,6,8
T,6,11,6,6,3,6,10,2,7,12,7,6,2,9,5,4
O,4,10,5,7,2,7,7,9,7,7,7,8,3,8,4,8
I,1,3,2,2,1,7,7,1,7,13,6,8,0,8,1,8
U,1,0,1,0,0,7,7,9,3,7,12,8,2,10,0,8
I,1,9,1,7,2,8,7,0,8,7,6,7,0,8,3,7
V,3,8,5,6,1,7,8,4,3,7,14,8,3,10,0,8
U,2,3,3,2,1,8,8,5,6,6,9,8,3,10,1,8
J,2,6,4,4,1,7,8,2,6,15,6,9,0,7,1,7
B,4,6,6,4,5,8,8,6,4,6,5,6,4,8,6,5
Y,4,5,6,7,1,7,10,2,2,7,13,8,2,11,0,8
Y,8,11,8,8,4,3,11,2,9,12,11,5,0,10,2,4
O,6,10,4,5,3,6,8,4,4,7,4,7,4,8,5,8
X,3,10,4,7,2,7,7,4,4,7,6,8,3,8,4,8
L,3,7,4,5,2,6,3,1,8,8,2,11,0,7,2,8
Y,2,2,4,3,1,6,10,1,7,8,11,8,1,11,2,7
W,4,8,6,6,6,7,6,6,2,7,7,8,6,8,4,10
O,4,7,5,5,4,8,8,7,4,7,7,6,4,9,3,7
H,3,6,4,4,3,7,6,12,1,7,8,8,3,9,0,8
X,4,7,4,4,1,7,7,5,4,7,6,8,3,8,4,8
T,2,3,3,1,1,6,12,3,6,11,9,5,1,11,2,5
R,4,8,6,6,6,8,6,7,3,7,5,7,4,6,7,8
W,5,8,8,6,3,9,8,5,2,7,8,8,9,9,0,8
M,5,10,7,8,8,9,7,6,5,6,7,5,8,7,3,5
P,2,3,4,1,1,7,9,4,3,11,4,4,1,9,2,8
B,4,6,4,4,3,6,7,8,6,7,6,6,2,8,9,10
T,4,7,4,5,3,4,12,5,4,11,9,5,2,12,1,5
O,4,8,5,6,3,7,5,8,5,6,4,7,3,8,3,8
K,8,13,8,7,5,9,6,3,6,10,1,7,6,5,4,8
R,3,7,3,4,2,5,11,8,4,7,3,9,3,7,5,11
P,5,6,6,4,5,7,6,6,4,7,6,8,3,8,7,10
I,3,9,4,6,2,6,8,0,8,14,7,8,0,8,1,7
F,5,9,4,5,2,7,9,3,5,12,6,5,2,8,6,6
E,5,9,4,4,2,8,7,5,4,10,5,10,3,8,7,10
E,5,8,6,6,5,8,7,6,3,7,6,10,4,8,8,9
R,3,7,5,5,4,10,7,3,5,10,3,7,3,7,3,10
N,4,2,4,3,3,7,8,5,5,7,7,6,6,9,3,6
K,3,7,4,4,1,4,8,7,2,7,5,11,3,8,3,10
R,4,6,6,4,6,8,8,4,4,6,7,8,6,10,7,6
N,4,9,6,7,4,7,8,6,5,7,7,7,6,9,2,6
B,2,1,2,1,1,7,7,7,5,6,5,7,1,8,7,10
M,5,7,7,5,4,6,6,3,5,10,9,9,7,5,2,8
L,4,10,5,8,3,4,4,1,9,6,1,10,0,7,2,7
W,8,14,8,8,6,3,8,1,4,9,10,8,9,11,2,5
O,2,3,2,2,1,8,7,6,3,9,6,8,2,8,3,8
V,4,7,5,5,6,8,6,4,1,7,8,8,7,9,4,7
S,4,9,6,7,7,8,6,5,4,8,6,9,5,7,13,9
P,4,9,6,7,4,6,10,3,7,10,9,4,1,10,5,7
J,2,8,3,6,1,11,3,10,3,13,7,13,1,6,0,8
S,4,7,5,5,4,8,7,5,7,5,6,8,0,9,9,8
T,3,6,5,6,4,6,7,3,8,8,6,9,3,7,7,6
X,0,0,1,0,0,7,7,3,5,7,6,8,2,8,3,8
M,2,1,2,2,1,7,6,10,0,7,8,8,6,6,0,8
W,8,10,8,8,7,2,12,2,2,10,9,8,6,12,2,6
E,1,0,1,1,1,5,7,5,7,7,6,12,0,8,6,9
T,2,10,4,7,1,7,14,0,6,7,11,8,0,8,0,8
R,1,0,1,0,0,6,8,6,3,7,5,7,2,7,3,10
H,4,8,5,6,5,6,7,5,4,7,5,8,3,7,6,11
T,3,6,4,4,2,10,11,2,8,5,11,9,1,11,1,9
U,2,3,3,2,1,4,8,4,5,11,10,9,3,9,1,6
D,7,12,6,6,4,10,4,3,6,10,2,7,4,7,4,12
N,8,12,7,6,3,5,9,4,6,4,4,11,5,10,2,7
V,3,7,5,5,2,8,9,4,1,6,12,8,2,10,0,8
D,4,8,6,6,5,10,6,4,6,9,3,6,3,9,3,8
Z,4,9,6,6,4,7,7,2,10,12,6,10,1,9,6,8
E,3,2,4,4,3,7,7,6,8,7,7,9,2,8,6,9
X,4,9,6,7,5,7,7,3,8,5,6,8,3,8,6,7
A,5,7,8,6,6,9,7,3,5,6,8,6,4,10,4,5
L,3,8,4,6,2,0,2,4,6,1,0,7,0,8,0,8
G,5,7,6,5,3,6,7,6,6,10,8,8,2,9,5,9
R,6,10,8,8,7,8,8,6,6,6,5,7,3,6,6,9
A,4,11,7,9,4,11,3,2,3,9,2,9,5,5,3,9
Y,6,9,8,7,6,8,7,6,5,5,9,8,3,9,8,5
M,4,1,5,3,3,9,6,6,4,6,7,6,8,6,2,5
T,4,9,5,6,3,5,13,6,4,11,9,4,3,12,2,4
A,3,9,6,6,2,8,4,3,2,7,1,8,3,7,3,8
R,3,6,5,4,4,9,7,3,5,10,3,7,3,7,3,10
B,4,9,6,6,7,8,6,6,6,6,6,5,2,8,6,10
M,5,6,6,8,4,8,7,12,2,6,9,8,8,6,0,8
D,3,10,5,8,8,9,8,4,5,7,6,6,4,7,8,5
F,3,4,4,6,1,1,13,5,3,12,10,6,0,8,2,6
M,5,6,7,4,5,12,5,3,4,9,2,6,7,6,2,8
C,4,9,5,6,3,6,9,7,8,13,8,7,2,11,3,7
F,10,13,8,8,4,8,8,4,7,13,4,6,2,7,7,8
R,4,8,7,7,8,9,8,4,4,7,4,7,6,7,6,4
V,3,7,5,5,2,6,9,4,2,8,13,8,2,10,0,8
X,5,9,7,7,3,7,8,1,9,10,6,8,3,8,4,7
Z,4,9,6,7,4,8,5,2,9,11,4,10,2,7,7,9
S,3,5,4,3,2,8,7,2,7,10,6,8,1,9,5,8
Z,3,4,4,6,2,7,7,3,13,10,6,8,0,8,8,8
E,4,10,6,7,5,10,6,1,7,11,4,8,3,8,4,11
H,4,8,4,6,2,7,9,15,1,7,4,8,3,8,0,8
E,1,1,1,1,1,4,7,5,8,7,6,13,0,8,6,9
O,7,11,9,8,12,8,5,6,2,7,6,8,11,10,8,14
S,1,0,1,0,0,8,7,4,6,5,6,7,0,8,7,8
W,8,8,8,6,5,4,11,3,3,9,9,7,8,11,2,6
R,3,6,4,4,4,6,8,8,4,7,6,8,2,7,5,11
N,5,10,6,7,3,7,7,15,2,4,6,8,6,8,0,8
C,1,1,2,1,0,6,7,6,9,7,6,14,0,8,4,10
Q,4,10,6,8,6,8,6,7,4,5,7,11,6,7,8,8
W,3,7,5,5,4,5,10,2,2,8,9,9,7,11,1,8
Q,4,9,4,4,2,8,5,4,7,8,6,8,3,9,8,11
B,7,11,9,8,8,10,6,3,6,10,3,7,5,7,6,11
I,4,7,5,5,3,8,8,2,8,7,6,7,0,8,4,7
G,6,9,5,4,3,7,8,6,6,10,5,6,4,7,5,7
Q,5,8,5,10,7,8,8,6,2,7,8,11,3,9,6,8
A,2,3,4,4,1,10,5,3,1,8,1,8,2,7,2,8
I,9,14,6,8,3,10,4,5,5,13,3,8,3,7,5,10
Z,4,9,5,7,2,7,7,4,15,9,6,8,0,8,8,8
C,5,9,6,7,4,3,8,6,7,12,10,13,1,9,3,7
V,2,7,4,5,2,8,11,2,2,5,10,8,2,11,0,9
K,7,15,8,8,5,9,6,3,6,11,2,7,5,7,4,9
K,4,9,5,7,4,3,7,7,3,7,6,11,3,8,3,11
C,4,6,6,4,3,8,6,7,7,7,6,8,4,10,4,8
G,3,9,5,6,4,6,6,6,6,6,6,9,2,9,4,8
M,6,10,8,8,9,7,10,6,4,7,7,8,6,8,6,8
F,4,9,6,6,3,3,12,5,4,13,9,5,1,10,2,5
U,5,10,8,8,10,8,5,4,5,6,7,6,10,6,6,5
U,2,3,2,1,1,7,8,6,7,8,9,7,3,10,1,8
S,6,11,7,8,5,9,7,3,6,10,4,7,2,9,5,9
J,4,7,5,5,2,5,9,3,5,15,8,10,1,6,1,7
F,4,8,5,6,5,4,10,2,5,10,10,6,1,10,3,6
T,4,6,4,4,3,6,11,3,7,11,9,4,2,12,3,5
Q,6,10,5,5,4,9,6,4,6,11,5,7,4,7,9,10
B,2,4,3,3,2,8,7,3,5,9,6,6,3,8,5,9
R,4,9,5,6,4,9,8,6,6,8,5,7,3,8,5,10
U,5,5,6,4,2,3,9,5,7,11,11,9,3,9,1,6
W,8,10,8,8,6,2,11,2,3,10,10,8,7,11,1,7
V,10,14,9,8,5,8,9,4,6,8,9,5,6,12,4,8
A,3,6,6,8,2,9,4,3,2,8,1,8,3,7,2,8
F,3,7,5,5,4,4,10,5,5,11,10,6,2,10,3,6
U,5,8,6,6,3,7,8,6,8,5,9,9,3,9,1,8
E,1,3,3,1,1,6,7,2,6,11,6,9,2,8,3,9
F,3,4,4,3,2,5,11,4,6,11,9,5,1,10,3,6
D,3,5,4,4,3,7,7,6,6,7,6,5,5,8,3,7
Q,2,2,3,3,2,8,7,6,2,6,6,9,2,9,4,9
F,5,9,5,5,2,8,8,2,7,11,6,6,2,10,5,8
M,7,11,10,8,10,8,7,5,5,6,7,7,11,8,4,6
I,2,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8
U,3,7,5,6,5,7,7,4,4,6,6,9,4,8,1,8
P,4,9,5,6,5,6,9,7,4,9,7,4,2,10,4,7
H,6,8,9,6,6,10,6,3,6,10,3,8,4,8,5,10
U,4,7,6,5,4,8,8,8,5,6,7,10,3,8,4,6
G,4,4,6,7,3,8,8,8,8,6,7,8,2,7,6,10
W,2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8
X,3,6,4,4,1,7,7,6,2,7,6,8,3,8,4,8
C,4,7,6,5,3,7,7,7,6,7,6,8,4,9,4,8
N,5,10,6,8,6,7,7,13,1,6,6,8,6,9,0,6
W,8,11,8,8,9,4,10,2,3,9,8,7,9,13,3,5
W,3,7,5,5,7,8,9,5,1,7,7,8,7,9,2,8
P,5,6,7,8,8,8,6,4,3,7,7,7,7,12,6,7
P,1,0,1,0,0,5,10,6,1,9,6,5,0,9,2,8
K,3,4,4,3,3,5,7,4,7,7,6,11,3,8,5,9
B,8,15,6,8,5,8,6,5,6,10,5,9,6,7,8,10
C,3,2,4,3,2,6,8,8,7,8,7,12,2,9,4,10
F,5,11,7,8,5,6,11,2,5,13,7,4,2,10,2,7
J,4,5,5,6,4,8,9,4,4,7,6,8,3,7,7,7
V,4,9,6,6,3,4,11,3,4,9,12,9,3,10,1,8
O,4,8,4,6,3,8,5,8,5,9,4,8,3,8,3,8
N,4,5,4,7,3,7,7,14,2,5,6,8,6,8,0,8
W,6,10,8,8,9,7,9,6,4,9,9,7,8,8,5,12
L,4,8,5,6,4,8,5,8,6,5,7,8,3,6,6,11
O,2,4,3,3,2,7,7,6,3,9,6,8,2,8,2,8
R,3,4,5,2,3,8,8,3,5,9,5,7,3,6,4,10
R,5,8,8,7,8,8,7,3,3,7,5,8,7,9,6,5
P,4,10,6,7,4,8,9,2,6,13,6,5,1,10,3,9
D,5,10,6,8,6,6,8,9,7,7,7,5,3,6,5,9
A,3,10,5,8,4,11,3,2,2,9,2,9,3,5,3,8
A,3,8,6,6,4,11,2,2,2,9,2,9,3,5,3,8
O,6,10,7,8,3,6,6,9,9,6,5,6,3,8,4,8
V,4,10,7,7,2,7,8,4,3,7,14,8,3,9,0,8
K,5,7,8,5,5,4,9,2,6,10,9,10,3,8,3,6
O,2,3,3,2,1,8,7,6,3,9,6,8,2,8,2,8
D,3,6,5,4,6,9,8,4,5,7,6,6,4,8,8,5
I,1,3,2,2,1,7,8,1,7,13,6,8,0,8,1,7
O,2,1,3,3,2,7,7,7,5,7,6,8,2,8,3,8
P,3,2,4,4,3,6,9,5,5,9,7,3,1,10,4,6
E,5,9,8,7,5,6,8,4,9,12,9,9,3,8,5,6
O,4,9,5,7,3,8,6,9,8,7,4,9,3,8,4,8
B,3,3,4,4,3,6,8,8,7,7,5,7,2,8,9,10
M,4,7,5,5,3,7,7,12,1,7,9,8,8,6,0,8
G,5,10,6,7,7,7,5,6,3,7,6,11,4,8,7,7
C,7,10,8,8,4,2,9,5,9,11,11,13,1,7,3,6
G,4,8,6,6,6,7,9,6,4,6,6,8,5,7,7,7
N,1,0,1,0,0,7,7,10,0,5,6,8,4,8,0,8
